block_geoid,geometry,aland10,awater10,blockce10,countyfp10,funcstat10,geoid10,intptlat10,intptlon10,mtfcc10,name10,statefp10,tractce10,uace10,ur10
60750176015,"POLYGON ((-122.410271 37.782306, -122.41005200000002 37.782478999999995, -122.409184 37.783164, -122.40905299999999 37.78326799999999, -122.408952 37.783288, -122.408931 37.78336399999999, -122.408688 37.78355599999999, -122.40816 37.783972999999996, -122.408067 37.78399100000001, -122.40748299999998 37.78352899999998, -122.40718500000001 37.783291999999996, -122.407871 37.782751, -122.40769599999999 37.78261199999998, -122.407164 37.78219099999999, -122.407255 37.782119, -122.40671099999999 37.781679999999994, -122.40624800000002 37.781306, -122.40571900000002 37.78087799999998, -122.40715900000001 37.779739000000006, -122.407691 37.78016199999999, -122.40816099999999 37.780535, -122.408709 37.780970999999994, -122.40924500000001 37.781397999999996, -122.409693 37.78175399999999, -122.410069 37.78205299999999, -122.410292 37.78223099999999, -122.410271 37.782306))",14068.0,0.0,5004,075,S,060750176015004,+37.7824022,-122.4084669,G5040,Block 5004,06,017601,,
60750125012,"POLYGON ((-122.41076499999998 37.783213999999994, -122.41086299999999 37.783701999999984, -122.410952 37.784141000000005, -122.41114 37.785075000000006, -122.409498 37.785283, -122.40878200000002 37.78537299999999, -122.408667 37.785388, -122.407853 37.785492, -122.407698 37.784698999999996, -122.407337 37.78455999999999, -122.40742399999999 37.78455199999999, -122.40804199999998 37.784065999999996, -122.408067 37.78399100000001, -122.40816 37.783972999999996, -122.408688 37.78355599999999, -122.408931 37.78336399999999, -122.408952 37.783288, -122.40925199999998 37.78340699999999, -122.41076499999998 37.783213999999994))",15417.0,0.0,2003,075,S,060750125012003,+37.7837774,-122.4100269,G5040,Block 2003,06,012501,,
60750124012,"POLYGON ((-122.41386600000001 37.781863, -122.41468299999998 37.781759, -122.41550500000001 37.781653999999996, -122.41569400000002 37.78258499999999, -122.415845 37.78333, -122.415883 37.783516, -122.41607200000001 37.784448999999995, -122.41477800000001 37.78461299999998, -122.41443000000001 37.784656999999996, -122.414345 37.78423900000002, -122.414242 37.783724, -122.414054 37.78279399999999, -122.41386600000001 37.781863))",15358.0,0.0,2000,075,S,060750124012000,+37.7840867,-122.4151567,G5040,Block 2000,06,012401,,
60750125022,"POLYGON ((-122.414242 37.783724, -122.413168 37.78385999999999, -122.412595 37.783933, -122.410952 37.784141000000005, -122.41086299999999 37.783701999999984, -122.41076499999998 37.783213999999994, -122.41241200000002 37.78300399999999, -122.41300300000002 37.782928, -122.414054 37.78279399999999, -122.414242 37.783724))",15306.0,0.0,2000,075,S,060750125022000,+37.7835728,-122.4116811,G5040,Block 2000,06,012502,,
60750125021,"POLYGON ((-122.412782 37.784865999999994, -122.41221400000002 37.784938, -122.41184 37.784985000000006, -122.41114 37.785075000000006, -122.410952 37.784141000000005, -122.412595 37.783933, -122.413168 37.78385999999999, -122.414242 37.783724, -122.414345 37.78423900000002, -122.41443000000001 37.784656999999996, -122.414303 37.784663999999985, -122.41394 37.78471, -122.413748 37.784734, -122.413367 37.78478299999999, -122.412904 37.784842, -122.412782 37.784865999999994))",15280.0,0.0,1001,075,S,060750125021001,+37.7842910,-122.4135110,G5040,Block 1001,06,012502,,
60750122012,"POLYGON ((-122.41790100000001 37.785166999999994, -122.41626 37.785376, -122.41567399999998 37.78544999999999, -122.41502 37.785531999999996, -122.414617 37.785582000000005, -122.41456600000001 37.78533299999999, -122.41452100000001 37.785105, -122.41443000000001 37.784656999999996, -122.41477800000001 37.78461299999998, -122.41607200000001 37.784448999999995, -122.41770700000001 37.784236, -122.417806 37.78471, -122.41790100000001 37.785166999999994))",15273.0,0.0,2001,075,S,060750122012001,+37.7848071,-122.4169858,G5040,Block 2001,06,012201,,
60750123012,"POLYGON ((-122.41394 37.78471, -122.414303 37.784663999999985, -122.41443000000001 37.784656999999996, -122.41452100000001 37.785105, -122.41456600000001 37.78533299999999, -122.414617 37.785582000000005, -122.41356200000001 37.78571500000001, -122.41297 37.78579, -122.41288100000001 37.785354000000005, -122.41287200000001 37.785308, -122.412782 37.784865999999994, -122.412904 37.784842, -122.413367 37.78478299999999, -122.413748 37.784734, -122.41394 37.78471))",15405.0,0.0,2000,075,S,060750123012000,+37.7852195,-122.4136991,G5040,Block 2000,06,012301,,
60750123011,"POLYGON ((-122.41288100000001 37.785354000000005, -122.41297 37.78579, -122.41214800000002 37.785893, -122.41132599999999 37.78599599999999, -122.411516 37.78694, -122.41104300000002 37.78699999999998, -122.410237 37.787102999999995, -122.409874 37.78714899999999, -122.40822700000001 37.78735899999998, -122.408036 37.78641, -122.407853 37.785492, -122.408667 37.785388, -122.40878200000002 37.78537299999999, -122.409498 37.785283, -122.41114 37.785075000000006, -122.41184 37.784985000000006, -122.41221400000002 37.784938, -122.412782 37.784865999999994, -122.41287200000001 37.785308, -122.41288100000001 37.785354000000005))",15204.0,0.0,1005,075,S,060750123011005,+37.7854316,-122.4120549,G5040,Block 1005,06,012301,,
60750607003,"POLYGON ((-122.391121 37.777553, -122.391841 37.778126, -122.39275 37.77885200000001, -122.392211 37.779277, -122.39106500000001 37.780181999999996, -122.39052699999999 37.780606999999996, -122.38975399999998 37.78122099999999, -122.38939 37.78150900000003, -122.38916799999998 37.781648999999994, -122.38899599999999 37.781710999999994, -122.388758 37.781797999999995, -122.38834 37.78179799999999, -122.38830600000001 37.781797999999995, -122.38843400000002 37.781648999999994, -122.38847200000001 37.781380000000006, -122.38859499999998 37.781161, -122.388399 37.780766, -122.38801100000002 37.779983000000016, -122.388869 37.779295, -122.391121 37.777553))",19925.0,0.0,3003,075,S,060750607003003,+37.7786612,-122.3902749,G5040,Block 3003,06,060700,,
60750615005,"POLYGON ((-122.39638000000001 37.781749999999995, -122.396461 37.781815, -122.39661300000002 37.781936999999985, -122.396841 37.782119, -122.39738599999998 37.782554, -122.396262 37.783440999999996, -122.395703 37.783882000000006, -122.395161 37.784310999999974, -122.39452299999999 37.78380200000001, -122.39439800000001 37.783702, -122.39438200000002 37.783688999999995, -122.394151 37.78350400000001, -122.393618 37.783078, -122.393297 37.782821, -122.39308199999999 37.78264999999998, -122.39284200000002 37.782457, -122.392613 37.78227399999999, -122.39207700000001 37.781846, -122.39052699999999 37.780606999999996, -122.39106500000001 37.780181999999996, -122.392211 37.779277, -122.39275 37.77885200000001, -122.3943 37.78009, -122.39463100000002 37.780353999999996, -122.395065 37.78070100000001, -122.39551800000001 37.78106199999998, -122.395843 37.78132099999999, -122.39638000000001 37.781749999999995))",26681.0,0.0,5010,075,S,060750615005010,+37.7803499,-122.3923761,G5040,Block 5010,06,061500,,
60750615006,"POLYGON ((-122.392613 37.78227399999999, -122.39284200000002 37.782457, -122.39308199999999 37.78264999999998, -122.393297 37.782821, -122.393618 37.783078, -122.39284 37.78369300000001, -122.392594 37.78386799999999, -122.39211900000001 37.78420499999999, -122.39159300000001 37.784593999999984, -122.391301 37.78485999999999, -122.391249 37.78491799999999, -122.39096599999999 37.785232, -122.390424 37.785664999999995, -122.38978300000001 37.786178, -122.38963699999998 37.78622399999998, -122.388779 37.78689899999998, -122.38858800000001 37.787049, -122.38839300000001 37.787105, -122.387795 37.78709699999999, -122.38767 37.787174999999976, -122.387662 37.78730699999999, -122.387723 37.788035, -122.38773800000001 37.788259999999994, -122.38786799999998 37.788725, -122.38789400000002 37.788801, -122.38741799999998 37.789439, -122.38734800000002 37.789311, -122.386746 37.789455, -122.38534700002437 37.789790999994146, -122.385347 37.789791000000015, -122.38531299999998 37.789784, -122.385287 37.789764, -122.38510600000001 37.789317000000004, -122.385115 37.789294, -122.385142 37.789278, -122.385148 37.789220000000014, -122.387188 37.788774, -122.387049 37.788229, -122.38704899999998 37.788229, -122.3863436648612 37.78834366621527, -122.385259 37.788519999999984, -122.38523000000002 37.78850999999999, -122.385213 37.78849100000001, -122.38516950000002 37.7883165, -122.38512600000001 37.78814199999999, -122.38513200000001 37.78813, -122.38513800000001 37.788118000000004, -122.385162 37.788105, -122.38722500000002 37.78776699999998, -122.38738099999999 37.787719999999986, -122.387407 37.787241, -122.38702000000002 37.787247, -122.384544 37.78739999999996, -122.38452659999999 37.78739219999999, -122.38451499999998 37.78738699999999, -122.384499 37.787361, -122.38434200000002 37.785734999999995, -122.38436000000002 37.78571000000001, -122.38439 37.785698000000004, -122.38733599999999 37.785518, -122.387454 37.785495, -122.38756499999998 37.785458, -122.387581 37.785438, -122.38763099999998 37.78486500000001, -122.38763099999998 37.784864999999996, -122.38618299999999 37.78495099999999, -122.385459 37.78499399999999, -122.38541500000001 37.784606999999994, -122.38601733333334 37.78457199999999, -122.38722200000001 37.78450200000001, -122.387473 37.78447, -122.387583 37.78443800000003, -122.387674 37.784396, -122.38771 37.78387599999999, -122.38699900000002 37.7839175, -122.386288 37.78395899999999, -122.386237 37.783406, -122.38754000000002 37.783329, -122.38769600000002 37.78327900000001, -122.387752 37.783246, -122.38777700000001 37.782868, -122.387628 37.78282599999999, -122.38807 37.78244899999999, -122.38807499999999 37.782112000000005, -122.388096 37.781912, -122.38830600000001 37.781797999999995, -122.38834 37.78179799999999, -122.388758 37.781797999999995, -122.38899599999999 37.781710999999994, -122.38916799999998 37.781648999999994, -122.38939 37.78150900000003, -122.38975399999998 37.78122099999999, -122.39052699999999 37.780606999999996, -122.39207700000001 37.781846, -122.392613 37.78227399999999))",46983.0,0.0,6006,075,S,060750615006006,+37.7832090,-122.3917617,G5040,Block 6006,06,061500,,
60750615004,"POLYGON ((-122.39438200000002 37.783688999999995, -122.39439800000001 37.783702, -122.39452299999999 37.78380200000001, -122.395161 37.784310999999974, -122.394158 37.785101999999995, -122.394099 37.785149, -122.392937 37.786068, -122.39205299999999 37.78676499999999, -122.39118 37.78745499999999, -122.390319 37.788135, -122.389429 37.78883799999999, -122.38857300000001 37.788154000000006, -122.388155 37.788548, -122.388139 37.788562999999996, -122.38789400000002 37.788801, -122.38786799999998 37.788725, -122.38773800000001 37.788259999999994, -122.387723 37.788035, -122.387662 37.78730699999999, -122.38767 37.787174999999976, -122.387795 37.78709699999999, -122.38839300000001 37.787105, -122.38858800000001 37.787049, -122.388779 37.78689899999998, -122.38963699999998 37.78622399999998, -122.38978300000001 37.786178, -122.390424 37.785664999999995, -122.39096599999999 37.785232, -122.391249 37.78491799999999, -122.391301 37.78485999999999, -122.39159300000001 37.784593999999984, -122.39211900000001 37.78420499999999, -122.392594 37.78386799999999, -122.39284 37.78369300000001, -122.393618 37.783078, -122.394151 37.78350400000001, -122.39438200000002 37.783688999999995))",7811.0,0.0,4008,075,S,060750615004008,+37.7842442,-122.3928501,G5040,Block 4008,06,061500,,
60750615003,"POLYGON ((-122.393597 37.787996, -122.393306 37.788226, -122.392723 37.78868699999999, -122.39346100000002 37.78927499999999, -122.39427599999998 37.78992599999999, -122.393661 37.790412999999994, -122.39340799999998 37.790613, -122.392525 37.79131099999999, -122.391646 37.79200599999999, -122.391096 37.792435999999995, -122.39091800000001 37.792515, -122.39084699999998 37.79269199999998, -122.38880799999998 37.790978, -122.38890275325451 37.79090188673, -122.38663027210472 37.79203812750237, -122.3858361807007 37.79243517327786, -122.38577965603832 37.792356908360766, -122.38656972689124 37.791961873007416, -122.38888695903618 37.7908032571494, -122.38876212951739 37.7905806837621, -122.38861200000001 37.790313000000005, -122.388049 37.790508, -122.3880305 37.79046949999999, -122.388012 37.79043099999999, -122.38819050000001 37.7903695, -122.38836900000001 37.790308, -122.38836900000001 37.790307999999996, -122.38836093764988 37.79029354676258, -122.38828700000002 37.790160999999976, -122.38828700000002 37.79016099999997, -122.38832099999999 37.790151, -122.388244 37.790006999999996, -122.38842299999999 37.789943, -122.38829300000002 37.78976300000001, -122.388149 37.789655, -122.387607 37.789787, -122.38741799999998 37.789439, -122.38789400000002 37.788801, -122.388139 37.788562999999996, -122.388155 37.788548, -122.38857300000001 37.788154000000006, -122.389429 37.78883799999999, -122.390319 37.788135, -122.39118 37.78745499999999, -122.39205299999999 37.78676499999999, -122.392937 37.786068, -122.393445 37.78647199999998, -122.393921 37.786852, -122.394481 37.787298, -122.39396200000002 37.787708, -122.393597 37.787996))",24107.0,0.0,3005,075,S,060750615003005,+37.7911469,-122.3913018,G5040,Block 3005,06,061500,,
60750117002,"POLYGON ((-122.407337 37.78455999999999, -122.407698 37.784698999999996, -122.407853 37.785492, -122.408036 37.78641, -122.40822700000001 37.78735899999998, -122.40840199999998 37.78829299999999, -122.40859499999999 37.789226000000006, -122.40872300000001 37.78985299999997, -122.408786 37.79016, -122.40797 37.790263, -122.40786900000002 37.790275, -122.40750000000001 37.79032199999999, -122.40714900000002 37.790366, -122.407126 37.79036800000001, -122.406331 37.79046999999999, -122.405574 37.790565, -122.40526700000001 37.790604, -122.40476699999999 37.79066699999999, -122.40440000000001 37.79071299999999, -122.40433300000001 37.79072199999998, -122.404031 37.79075999999998, -122.40367200000001 37.79080499999999, -122.402724 37.79092499999999, -122.40238 37.790969, -122.402005 37.79101600000003, -122.40113000000001 37.791128, -122.400744 37.791177, -122.399572 37.791327, -122.399494 37.79132500000001, -122.399149 37.791017000000004, -122.399255 37.790997, -122.39950499999999 37.79080499999999, -122.39989599999998 37.790493, -122.40015199999999 37.790289999999985, -122.40134800000001 37.78934799999999, -122.40137500000002 37.789264, -122.401479 37.78924399999999, -122.401528 37.78920499999999, -122.401749 37.78902899999999, -122.401939 37.788878, -122.40206599999999 37.788720999999995, -122.40217 37.78869999999998, -122.40270200000002 37.788279999999986, -122.402807 37.78819699999999, -122.402914 37.788111999999984, -122.40340299999998 37.787725, -122.403431 37.78764199999999, -122.403535 37.787621000000016, -122.404556 37.78681399999999, -122.404583 37.786730999999996, -122.40468800000001 37.786710000000014, -122.405767 37.785855999999995, -122.40580299999999 37.78582800000001, -122.405823 37.785768, -122.40583099999999 37.785744, -122.40597599999998 37.78569299999999, -122.406 37.78567399999999, -122.40732600000001 37.78463, -122.407337 37.78455999999999))",9135.0,0.0,2001,075,S,060750117002001,+37.7908312,-122.4001457,G5040,Block 2001,06,011700,,
