geoid,block_group,lat,lon
060750226001013,060750226001,37.7635348,-122.3912388
060750226001012,060750226001,37.7635932,-122.3902751
060750226001011,060750226001,37.7636518,-122.3893194
060750226001029,060750226001,37.7636842,-122.3887912
060750226001004,060750226001,37.7637161,-122.3882964
060750226001007,060750226001,37.765537,-122.391222
060750226001006,060750226001,37.7656052,-122.3889754
060750226002027,060750226002,37.7535573,-122.3863924
060750226002028,060750226002,37.7536356,-122.3842732
060750226001010,060750226001,37.7546453,-122.3832867
060750226001002,060750226001,37.7562917,-122.3842382
060750226001030,060750226001,37.7574241,-122.3846405
060750226001003,060750226001,37.7616347,-122.3843363
060750179021003,060750179021,37.7535342,-122.3409373
060750607001017,060750607001,37.7743818,-122.3836455
060750227021004,060750227021,37.7644039,-122.3981582
060750227021003,060750227021,37.7644615,-122.3971914
060750607002022,060750607002,37.7655727,-122.4002103
060750607002021,060750607002,37.7656322,-122.3992451
060750607001073,060750607001,37.7656906,-122.3982817
060750607001072,060750607001,37.7657503,-122.3973168
060750607002020,060750607002,37.7664258,-122.3995586
060750607002019,060750607002,37.7667457,-122.4003699
060750607001069,060750607001,37.7669576,-122.3970205
060750607002010,060750607002,37.7672801,-122.3981329
060750226001008,060750226001,37.7650083,-122.3933128
060750607001071,060750607001,37.765838,-122.3958647
060750607001070,060750607001,37.7657825,-122.3944852
060750607001063,060750607001,37.7662057,-122.3942665
060750607001064,060750607001,37.7664249,-122.3941171
060750607001068,060750607001,37.7667135,-122.3958901
060750607001067,060750607001,37.7668927,-122.3953681
060750607001061,060750607001,37.7672143,-122.3920301
060750607001052,060750607001,37.7673649,-122.3943824
060750607001051,060750607001,37.7675506,-122.3961938
060750226001005,060750226001,37.7656447,-122.3884819
060750607001062,060750607001,37.7673371,-122.3900546
060750607001024,060750607001,37.7681027,-122.3871933
060750607001059,060750607001,37.7682744,-122.3901298
060750607001058,060750607001,37.7692015,-122.3902535
060750607001056,060750607001,37.769782,-122.3884858
060750607001057,060750607001,37.7701525,-122.3902933
060750607001054,060750607001,37.7708489,-122.3903287
060750607001055,060750607001,37.7709064,-122.3886959
060750607001026,060750607001,37.7715195,-122.3903829
060750607001060,060750607001,37.7680351,-122.3925732
060750607001050,060750607001,37.7682096,-122.3969937
060750607001049,060750607001,37.7699044,-122.397855
060750607001047,060750607001,37.7701524,-122.3975344
060750607001032,060750607001,37.7697649,-122.395589
060750607001053,060750607001,37.770631,-122.3926914
060750607001031,060750607001,37.7710537,-122.3948088
060750607001030,060750607001,37.7686409,-122.3967188
060750607001048,060750607001,37.7719565,-122.3963615
060750607001035,060750607001,37.7721876,-122.3964145
060750228011020,060750228011,37.7609853,-122.4123515
060750228011009,060750228011,37.7612653,-122.4154619
060750228011010,060750228011,37.7613637,-122.4138415
060750228011011,060750228011,37.7622568,-122.4124768
060750228011005,060750228011,37.7629988,-122.4144399
060750228011004,060750228011,37.7629736,-122.4133619
060750228011003,060750228011,37.7635285,-122.4125913
060750177002045,060750177002,37.7642027,-122.4144234
060750177002044,060750177002,37.7644845,-122.4132387
060750177001046,060750177001,37.7648131,-122.4127062
060750228011018,060750228011,37.7610938,-122.4105419
060750228011017,060750228011,37.7611507,-122.4095762
060750228011012,060750228011,37.7623089,-122.4116301
060750228011013,060750228011,37.7623645,-122.4106647
060750228011014,060750228011,37.7624231,-122.4096999
060750228011002,060750228011,37.7635832,-122.4117506
060750228011001,060750228011,37.7636414,-122.4107862
060750228011000,060750228011,37.7637272,-122.4093333
060750177001047,060750177001,37.7648705,-122.4118735
060750177001048,060750177001,37.7649292,-122.410909
060750228021009,060750228021,37.7612671,-122.4076537
060750228021008,060750228021,37.7612984,-122.4071241
060750228011015,060750228011,37.7624802,-122.4087329
060750228021004,060750228021,37.7625285,-122.4077728
060750228021005,060750228021,37.7625637,-122.4072394
060750228021006,060750228021,37.762595,-122.4067106
060750228021003,060750228021,37.7638068,-122.4078634
060750228021002,060750228021,37.7638686,-122.4068653
060750177001051,060750177001,37.7651641,-122.4069839
060750177001052,060750177001,37.7664652,-122.4071126
060750201004000,060750201004,37.7643401,-122.418015
060750177002043,060750177002,37.7644091,-122.4168582
060750177002042,060750177002,37.7644751,-122.4157695
060750201003005,060750201003,37.7654345,-122.4180605
060750177002038,060750177002,37.7660267,-122.4170171
060750177002039,060750177002,37.7660939,-122.4159269
060750201003004,060750201003,37.7662455,-122.4181388
060750201003001,060750201003,37.7675393,-122.418814
060750201003000,060750201003,37.7675818,-122.4181014
060750177002037,060750177002,37.7676379,-122.4171757
060750177001050,060750177001,37.7650472,-122.4089515
060750177001049,060750177001,37.7662248,-122.4110328
060750177001041,060750177001,37.7667743,-122.4120457
060750177001039,060750177001,37.7668431,-122.4093182
060750177001040,060750177001,37.7678868,-122.411181
060750177001029,060750177001,37.7686373,-122.4094835
060750177001014,060750177001,37.7690623,-122.4090399
060750177001030,060750177001,37.7691665,-122.4104363
060750177001015,060750177001,37.7692304,-122.4102397
060750177001056,060750177001,37.7692193,-122.4091052
060750177002041,060750177002,37.765006,-122.4141764
060750177001044,060750177001,37.7663433,-122.4130633
060750177001045,060750177001,37.7660296,-122.4127403
060750177002040,060750177002,37.7661923,-122.4142837
060750177001043,060750177001,37.7670197,-122.4126597
060750177001042,060750177001,37.7674798,-122.4129525
060750177002034,060750177002,37.7678047,-122.4144331
060750177001032,060750177001,37.7683107,-122.4119858
060750177001031,060750177001,37.7688649,-122.4124243
060750177002032,060750177002,37.7690374,-122.4150778
060750177001038,060750177001,37.7676879,-122.4082209
060750177001037,060750177001,37.7677489,-122.4072435
060750177001028,060750177001,37.7685366,-122.4073622
060750177001012,060750177001,37.7686022,-122.406727
060750177001011,060750177001,37.7686342,-122.4065536
060750177001013,060750177001,37.7688106,-122.40728
060750177001006,060750177001,37.7691014,-122.4074648
060750177001016,060750177001,37.7691092,-122.408311
060750177001007,060750177001,37.769178,-122.406998
060750177001005,060750177001,37.7693595,-122.407635
060750177002033,060750177002,37.7690518,-122.4139783
060750177001033,060750177001,37.7694226,-122.4119826
060750177001034,060750177001,37.7694562,-122.4121425
060750177001035,060750177001,37.7695049,-122.4122607
060750177002026,060750177002,37.7694949,-122.4139685
060750177002027,060750177002,37.7695283,-122.415058
060750177002025,060750177002,37.769544,-122.4145247
060750177002004,060750177002,37.7695544,-122.4137256
060750177002019,060750177002,37.7695764,-122.4144506
060750177002020,060750177002,37.7695987,-122.4151742
060750177002005,060750177002,37.7699068,-122.4135986
060750177001036,060750177001,37.7699106,-122.4123116
060750177002018,060750177002,37.770049,-122.4142798
060750177002017,060750177002,37.7701984,-122.4149647
060750177002006,060750177002,37.7707152,-122.4138953
060750177002046,060750177002,37.7711305,-122.4135321
060750178022012,060750178022,37.7714846,-122.4129424
060750177002007,060750177002,37.771725,-122.4150843
060750178022010,060750178022,37.771967,-122.4123515
060750178022009,060750178022,37.7727221,-122.4139134
060750180002042,060750180002,37.7695942,-122.4083165
060750177001004,060750177001,37.7695888,-122.406953
060750180002041,060750180002,37.7702028,-122.4088681
060750180002040,060750180002,37.7704389,-122.4080662
060750180002030,060750180002,37.7712536,-122.4071557
060750180002033,060750180002,37.7719099,-122.4082951
060750180002024,060750180002,37.7724858,-122.4066074
060750180002043,060750180002,37.7724908,-122.4068169
060750180002031,060750180002,37.7729158,-122.4079503
060750180002023,060750180002,37.7734367,-122.4067072
060750607002011,060750607002,37.7669753,-122.4030313
060750607002018,060750607002,37.7668105,-122.401299
060750607002005,060750607002,37.7679812,-122.403342
060750607002006,060750607002,37.7680395,-122.4023848
060750607002001,060750607002,37.7692096,-122.4034693
060750607002024,060750607002,37.769267,-122.4025003
060750607001042,060750607001,37.7701517,-122.4012274
060750607002000,060750607002,37.7706875,-122.4022737
060750180002026,060750180002,37.7715567,-122.4035411
060750180002018,060750180002,37.7732552,-122.401413
060750607002003,060750607002,37.7691521,-122.4044443
060750607002002,060750607002,37.7698742,-122.4039164
060750180002038,060750180002,37.7700828,-122.406219
060750180002039,060750180002,37.7703018,-122.405598
060750180002027,060750180002,37.770383,-122.4049147
060750180002028,060750180002,37.771468,-122.4058855
060750180002029,060750180002,37.7714945,-122.4062131
060750180002025,060750180002,37.7725816,-122.405293
060750180002015,060750180002,37.7734606,-122.4042471
060750180002016,060750180002,37.7738153,-122.4058581
060750607001039,060750607001,37.7723507,-122.3983424
060750607001038,060750607001,37.772527,-122.3982302
060750607001023,060750607001,37.7731115,-122.3991645
060750607001022,060750607001,37.7731888,-122.3990442
060750607001011,060750607001,37.7732825,-122.3976739
060750180002020,060750180002,37.7739077,-122.3999225
060750180002019,060750180002,37.7740546,-122.4002631
060750607001012,060750607001,37.774108,-122.3978516
060750607001065,060750607001,37.7747572,-122.3987089
060750607001066,060750607001,37.7753812,-122.3994755
060750180002014,060750180002,37.7738774,-122.4037097
060750180002013,060750180002,37.7743169,-122.403158
060750180002012,060750180002,37.7747679,-122.4025769
060750180002011,060750180002,37.7752122,-122.4020229
060750180002005,060750180002,37.7761656,-122.4032342
060750180001019,060750180001,37.7763036,-122.4006395
060750180002004,060750180002,37.7765688,-122.4037643
060750180001031,060750180001,37.7766227,-122.4027237
060750180001024,060750180001,37.7770155,-122.402113
060750180001030,060750180001,37.7770761,-122.4032685
060750180002007,060750180002,37.7745421,-122.4055524
060750180002008,060750180002,37.7749403,-122.4061272
060750180002006,060750180002,37.7753748,-122.4044182
060750180002002,060750180002,37.7757689,-122.4052372
060750180002001,060750180002,37.7761542,-122.4052415
060750180002003,060750180002,37.7767127,-122.4038943
060750180002000,060750180002,37.7769202,-122.4041505
060750178021016,060750178021,37.7770096,-122.4059551
060750178021017,060750178021,37.777387,-122.4054726
060750178021006,060750178021,37.7777139,-122.405065
060750180001029,060750180001,37.7773201,-122.4035767
060750180001025,060750180001,37.7774517,-122.4026166
060750180001020,060750180001,37.7775933,-122.4012095
060750180001028,060750180001,37.7777333,-122.4029952
060750180001026,060750180001,37.7778358,-122.4019669
060750180001027,060750180001,37.7781676,-122.4024052
060750180001021,060750180001,37.7782258,-122.4013538
060750178021005,060750178021,37.7783658,-122.4032244
060750180001022,060750180001,37.7786018,-122.4018426
060750178021004,060750178021,37.7787645,-122.4037226
060750180001032,060750180001,37.7771338,-122.3972494
060750180001014,060750180001,37.778064,-122.3984137
060750180001015,060750180001,37.7787161,-122.3995979
060750180001017,060750180001,37.7792624,-122.4000099
060750180001016,060750180001,37.7794529,-122.3990881
060750180001018,060750180001,37.7797733,-122.3997862
060750180001023,060750180001,37.7797011,-122.4004605
060750180001007,060750180001,37.7798312,-122.397186
060750180001004,060750180001,37.7806569,-122.3972177
060750180001003,060750180001,37.7809349,-122.3974733
060750178021018,060750178021,37.7787548,-122.4047494
060750178021002,060750178021,37.7796005,-122.4047748
060750178021001,060750178021,37.7800124,-122.4052739
060750178021000,060750178021,37.7804073,-122.4057816
060750176011010,060750176011,37.7814021,-122.4055913
060750176011009,060750176011,37.7818015,-122.406089
060750176011005,060750176011,37.7827739,-122.4043215
060750176011004,060750176011,37.7833882,-122.4050959
060750176011001,060750176011,37.7842653,-122.4062069
060750176011003,060750176011,37.7845537,-122.4047088
060750178021003,060750178021,37.7796348,-122.4036356
060750178012006,060750178012,37.780125,-122.4009966
060750178012003,060750178012,37.7805235,-122.4014956
060750178012004,060750178012,37.7809267,-122.4020001
060750178011003,060750178011,37.7813132,-122.4036256
060750178011001,060750178011,37.78136,-122.402542
060750178011002,060750178011,37.7821759,-122.4032229
060750178011000,060750178011,37.7835253,-122.4008169
060750615001040,060750615001,37.7847536,-122.4023675
060750615001050,060750615001,37.7854514,-122.4035526
060750180001002,060750180001,37.7808796,-122.397857
060750180001001,060750180001,37.7813185,-122.3976733
060750180001000,060750180001,37.7814592,-122.3982277
060750178012005,060750178012,37.7815021,-122.399314
060750178012002,060750178012,37.7820199,-122.4004581
060750178012001,060750178012,37.7820471,-122.399574
060750178012000,060750178012,37.7827657,-122.3988218
060750615002018,060750615002,37.7836112,-122.3975968
060750615002010,060750615002,37.7846984,-122.3993516
060750615002009,060750615002,37.7843133,-122.3984758
060750177001017,060750177001,37.769416,-122.4092042
060750177001018,060750177001,37.7697667,-122.4098903
060750180002036,060750180002,37.7704941,-122.4111075
060750180002035,060750180002,37.7712001,-122.4102065
060750180002034,060750180002,37.7716725,-122.4096051
060750178022011,060750178022,37.7723011,-122.410986
060750180002032,060750180002,37.7725699,-122.4090358
060750178022005,060750178022,37.7729202,-122.4117564
060750178022004,060750178022,37.7735423,-122.4097953
060750178022008,060750178022,37.7733481,-122.4146712
060750178022007,060750178022,37.773664,-122.4132966
